BCD,Date,Model_P/N,Inch,Publish_Count,P/G,P/Line,SMT,Develop_Model,LOT_Number,BCR_Reading_Check
3850DGDBF7D3105,2017Y06M07D20H54m06s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3106,2017Y06M07D20H54m06s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3107,2017Y06M07D20H54m07s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3108,2017Y06M07D20H54m07s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3109,2017Y06M07D20H54m07s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3110,2017Y06M07D20H54m07s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3111,2017Y06M07D20H54m08s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3112,2017Y06M07D20H54m08s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3113,2017Y06M07D20H54m08s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3114,2017Y06M07D20H54m08s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3115,2017Y06M07D20H54m08s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3116,2017Y06M07D20H54m09s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3117,2017Y06M07D20H54m09s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3118,2017Y06M07D20H54m09s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3119,2017Y06M07D20H54m09s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3120,2017Y06M07D20H54m09s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3121,2017Y06M07D20H54m10s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3122,2017Y06M07D20H54m10s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3123,2017Y06M07D20H54m10s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3124,2017Y06M07D20H54m10s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3125,2017Y06M07D20H54m11s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3126,2017Y06M07D20H54m11s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3127,2017Y06M07D20H54m11s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3128,2017Y06M07D20H54m11s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3129,2017Y06M07D20H54m11s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3130,2017Y06M07D20H54m12s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3131,2017Y06M07D20H54m12s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3132,2017Y06M07D20H54m12s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3133,2017Y06M07D20H54m12s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3134,2017Y06M07D20H54m13s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3135,2017Y06M07D20H54m13s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3136,2017Y06M07D20H54m13s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3137,2017Y06M07D20H54m13s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3138,2017Y06M07D20H54m13s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3139,2017Y06M07D20H54m14s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3140,2017Y06M07D20H54m14s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3141,2017Y06M07D20H54m14s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3142,2017Y06M07D20H54m14s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3143,2017Y06M07D20H54m15s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3144,2017Y06M07D20H54m15s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3145,2017Y06M07D20H54m15s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3146,2017Y06M07D20H54m15s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3147,2017Y06M07D20H54m15s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3148,2017Y06M07D20H54m16s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3149,2017Y06M07D20H54m16s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3150,2017Y06M07D20H54m16s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3151,2017Y06M07D20H54m16s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3152,2017Y06M07D20H54m16s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3153,2017Y06M07D20H54m17s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3154,2017Y06M07D20H54m17s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3155,2017Y06M07D20H54m17s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3156,2017Y06M07D20H54m17s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3157,2017Y06M07D20H54m18s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3158,2017Y06M07D20H54m18s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3159,2017Y06M07D20H54m18s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3160,2017Y06M07D20H54m18s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3161,2017Y06M07D20H54m19s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3162,2017Y06M07D20H54m19s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3163,2017Y06M07D20H54m19s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3164,2017Y06M07D20H54m19s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3165,2017Y06M07D20H54m20s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3166,2017Y06M07D20H54m20s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3167,2017Y06M07D20H54m20s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3168,2017Y06M07D20H54m20s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3169,2017Y06M07D20H54m21s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3170,2017Y06M07D20H54m21s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3171,2017Y06M07D20H54m21s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3172,2017Y06M07D20H54m21s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3173,2017Y06M07D20H54m22s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3174,2017Y06M07D20H54m22s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3175,2017Y06M07D20H54m22s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3176,2017Y06M07D20H54m22s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3177,2017Y06M07D20H54m23s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3178,2017Y06M07D20H54m23s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3179,2017Y06M07D20H54m23s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3180,2017Y06M07D20H54m23s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3181,2017Y06M07D20H54m23s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3182,2017Y06M07D20H54m24s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3183,2017Y06M07D20H54m24s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3184,2017Y06M07D20H54m24s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3185,2017Y06M07D20H54m24s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3186,2017Y06M07D20H54m25s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3187,2017Y06M07D20H54m25s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3188,2017Y06M07D20H54m25s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3189,2017Y06M07D20H54m25s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3190,2017Y06M07D20H54m25s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3191,2017Y06M07D20H54m26s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3192,2017Y06M07D20H54m26s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3193,2017Y06M07D20H54m26s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3194,2017Y06M07D20H54m26s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3195,2017Y06M07D20H54m27s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3196,2017Y06M07D20H54m27s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3197,2017Y06M07D20H54m27s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3198,2017Y06M07D20H54m27s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3199,2017Y06M07D20H54m27s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3200,2017Y06M07D20H54m28s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3201,2017Y06M07D20H54m28s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3202,2017Y06M07D20H54m28s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3203,2017Y06M07D20H54m28s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3204,2017Y06M07D20H54m29s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3205,2017Y06M07D20H54m29s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3206,2017Y06M07D20H54m29s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3207,2017Y06M07D20H54m29s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3208,2017Y06M07D20H54m29s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3209,2017Y06M07D20H54m30s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3210,2017Y06M07D20H54m30s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3211,2017Y06M07D20H54m30s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3212,2017Y06M07D20H54m30s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3213,2017Y06M07D20H54m31s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3214,2017Y06M07D20H54m31s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3215,2017Y06M07D20H54m31s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3216,2017Y06M07D20H54m31s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3217,2017Y06M07D20H54m32s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3218,2017Y06M07D20H54m32s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3219,2017Y06M07D20H54m32s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3220,2017Y06M07D20H54m32s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3221,2017Y06M07D20H54m33s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3222,2017Y06M07D20H54m33s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3223,2017Y06M07D20H54m33s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3224,2017Y06M07D20H54m33s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3225,2017Y06M07D20H54m34s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3226,2017Y06M07D20H54m34s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3227,2017Y06M07D20H54m34s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3228,2017Y06M07D20H54m34s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3229,2017Y06M07D20H54m35s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3230,2017Y06M07D20H54m35s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3231,2017Y06M07D20H54m35s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3232,2017Y06M07D20H54m35s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3233,2017Y06M07D20H54m35s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3234,2017Y06M07D20H54m36s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3235,2017Y06M07D20H54m36s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3236,2017Y06M07D20H54m36s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3237,2017Y06M07D20H54m36s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3238,2017Y06M07D20H54m37s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3239,2017Y06M07D20H54m37s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3240,2017Y06M07D20H54m37s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3241,2017Y06M07D20H54m37s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3242,2017Y06M07D20H54m38s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3243,2017Y06M07D20H54m38s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3244,2017Y06M07D20H54m38s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3245,2017Y06M07D20H54m38s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3246,2017Y06M07D20H54m39s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3247,2017Y06M07D20H54m39s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3248,2017Y06M07D20H54m39s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3249,2017Y06M07D20H54m39s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3250,2017Y06M07D20H54m40s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3251,2017Y06M07D20H54m40s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3252,2017Y06M07D20H54m40s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3253,2017Y06M07D20H54m40s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3254,2017Y06M07D20H54m40s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3255,2017Y06M07D20H54m41s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3256,2017Y06M07D20H54m41s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3257,2017Y06M07D20H54m41s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3258,2017Y06M07D20H54m41s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3259,2017Y06M07D20H54m42s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3260,2017Y06M07D20H54m42s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3261,2017Y06M07D20H54m42s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3262,2017Y06M07D20H54m42s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3263,2017Y06M07D20H54m43s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3264,2017Y06M07D20H54m43s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3265,2017Y06M07D20H54m43s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3266,2017Y06M07D20H54m43s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3267,2017Y06M07D20H54m43s,6871L-3850D,49,500,B,D,D,N,3,N
3850DGDBF7D3268,2017Y06M07D20H54m44s,6871L-3850D,49,500,B,D,D,N,3,N
